event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
38693,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:32.652949+00:00,1775365952652949000,181662990663958,550,,,ETF,3055,96,3056.0,-6.0,,
38694,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:32.653039+00:00,1775365952653039000,181662990753916,550,,,ETF,3056,118,3056.0,-6.0,,
38695,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:32.653129+00:00,1775365952653129000,181662990843125,550,,,ETF,3057,140,3056.0,-6.0,,
38696,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:32.653215+00:00,1775365952653215000,181662990929291,550,,,ETF,3058,23,3056.0,-6.0,,
38844,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:33.374898+00:00,1775365953374898000,181663712613291,550,,,ETF,3056,52,3056.5,-1.0,,
39277,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:35.489809+00:00,1775365955489809000,181665827528916,550,,,C,893,52,894.0,-2.0,,
39278,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:35.489902+00:00,1775365955489902000,181665827621750,550,,,C,894,74,894.0,-2.0,,
39279,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:35.489988+00:00,1775365955489988000,181665827708041,550,,,C,895,96,894.0,-2.0,,
39287,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:35.522216+00:00,1775365955522216000,181665859935625,550,,,ETF,3060,52,3059.0,-2.0,,
39292,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:35.539877+00:00,1775365955539877000,181665877596416,550,,,ETF,3059,74,3059.0,0.0,,
39718,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:37.631794+00:00,1775365957631794000,181667969517791,550,,,ETF,3047,52,3045.5,-3.0,,
39723,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:37.650817+00:00,1775365957650817000,181667988541083,550,,,ETF,3046,74,3045.5,-1.0,,
39865,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:38.328200+00:00,1775365958328200000,181668665924541,550,,,ETF,3046,52,3050.0,-8.0,,
39870,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:38.351702+00:00,1775365958351702000,181668689426500,550,,,ETF,3046,44,3049.5,-7.0,,
39871,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:38.351809+00:00,1775365958351809000,181668689533416,550,,,ETF,3047,30,3049.5,-7.0,,
39877,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:38.380387+00:00,1775365958380387000,181668718111208,550,,,ETF,3047,88,3049.5,-5.0,,
39878,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:38.380502+00:00,1775365958380502000,181668718226875,550,,,ETF,3048,8,3049.5,-5.0,,
39884,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:38.404580+00:00,1775365958404580000,181668742304958,550,,,ETF,3048,118,3049.5,-3.0,,
39889,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:38.425029+00:00,1775365958425029000,181668762754541,550,,,ETF,3048,14,3049.0,-2.0,,
39890,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:38.425143+00:00,1775365958425143000,181668762867875,550,,,ETF,3049,126,3049.0,-2.0,,
39896,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:38.447323+00:00,1775365958447323000,181668785047541,550,,,ETF,3049,36,3049.0,0.0,,
40027,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:39.101210+00:00,1775365959101210000,181669438936250,550,,,ETF,3052,52,3056.5,-9.0,,
40032,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:39.120139+00:00,1775365959120139000,181669457865708,550,,,ETF,3052,74,3056.0,-8.0,,
40037,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:39.139044+00:00,1775365959139044000,181669476770708,550,,,ETF,3052,96,3055.5,-7.0,,
40042,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:39.158642+00:00,1775365959158642000,181669496368166,550,,,ETF,3052,6,3055.0,-6.0,,
40894,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:43.534556+00:00,1775365963534556000,181673872290666,550,,,ETF,3071,52,3071.0,0.0,,
41327,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:45.778942+00:00,1775365965778942000,181676116680625,550,,,ETF,3065,52,3061.5,-7.0,,
41328,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:45.780608+00:00,1775365965780608000,181676118346750,550,,,ETF,3064,74,3061.5,-7.0,,
41329,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:45.780704+00:00,1775365965780704000,181676118442166,550,,,ETF,3063,96,3061.5,-7.0,,
41330,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:45.780794+00:00,1775365965780794000,181676118532208,550,,,ETF,3062,118,3061.5,-7.0,,
41331,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:45.780880+00:00,1775365965780880000,181676118618791,550,,,ETF,3061,140,3061.5,-7.0,,
41332,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:45.780971+00:00,1775365965780971000,181676118709250,550,,,ETF,3061,23,3061.5,-7.0,,
41624,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:47.319264+00:00,1775365967319264000,181677657004500,550,,,ETF,3068,52,3067.0,-2.0,,
41629,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:47.338662+00:00,1775365967338662000,181677676403291,550,,,ETF,3067,74,3067.0,0.0,,
42057,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:49.576508+00:00,1775365969576508000,181679914253333,550,,,ETF,3072,52,3073.0,-2.0,,
42062,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:49.600207+00:00,1775365969600207000,181679937951958,550,,,ETF,3073,74,3073.0,0.0,,
42636,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:52.726437+00:00,1775365972726437000,181683064187083,600,,,ETF,3066,52,3064.5,-3.0,1.594677292,
42641,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:52.747847+00:00,1775365972747847000,181683085597750,600,,,ETF,3065,74,3064.5,-1.0,1.616087959,
42784,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:53.530932+00:00,1775365973530932000,181683868684500,600,,,ETF,3058,52,3057.0,-2.0,2.399174709,
42789,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:53.555191+00:00,1775365973555191000,181683892943291,600,,,ETF,3058,74,3057.5,-1.0,2.4234335,
42794,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:53.576045+00:00,1775365973576045000,181683913798000,600,,,ETF,3058,96,3058.0,0.0,2.444288209,
43507,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:57.828175+00:00,1775365977828175000,181688165934625,600,,,ETF,3042,52,3042.0,0.0,6.696424834,
43653,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:58.755076+00:00,1775365978755076000,181689092837583,600,,,ETF,3050,52,3053.5,-7.0,7.623327792,
43658,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:58.782203+00:00,1775365978782203000,181689119964875,600,,,ETF,3050,74,3053.0,-6.0,7.650455084,
43663,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:58.805369+00:00,1775365978805369000,181689143131458,600,,,ETF,3050,96,3052.5,-5.0,7.673621667,
43668,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:58.829345+00:00,1775365978829345000,181689167106791,600,,,ETF,3050,6,3052.0,-4.0,7.697597,
43669,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:58.829499+00:00,1775365978829499000,181689167261625,600,,,ETF,3050,52,3052.0,-4.0,7.697751834,
43670,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:58.829590+00:00,1775365978829590000,181689167352333,600,,,ETF,3051,60,3052.0,-4.0,7.697842542,
43676,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:58.857276+00:00,1775365978857276000,181689195038333,600,,,ETF,3051,14,3052.0,-2.0,7.725528542,
43677,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:58.857380+00:00,1775365978857380000,181689195142166,600,,,ETF,3052,96,3052.0,-2.0,7.725632375,
43678,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:58.857471+00:00,1775365978857471000,181689195233083,600,,,ETF,3053,30,3052.0,-2.0,7.725723292,
43814,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:59.737406+00:00,1775365979737406000,181690075169125,600,,,A,1199,52,1201.5,-5.0,8.616862709,0.9150930058312388
43815,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:59.737639+00:00,1775365979737639000,181690075402833,600,,,A,1200,74,1201.5,-5.0,8.617096417,0.9150930058312388
43816,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:59.737783+00:00,1775365979737783000,181690075546875,600,,,A,1201,96,1201.5,-5.0,8.617240459,0.9150930058312388
43817,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:59.737955+00:00,1775365979737955000,181690075718666,600,,,A,1202,118,1201.5,-5.0,8.61741225,0.9150930058312388
43818,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:59.738097+00:00,1775365979738097000,181690075860375,600,,,A,1203,140,1201.5,-5.0,8.617553959,0.9150930058312388
43819,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:12:59.738196+00:00,1775365979738196000,181690075959708,600,,,A,1204,23,1201.5,-5.0,8.617653292,0.9150930058312388
44106,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:01.508398+00:00,1775365981508398000,181691846164541,600,,,ETF,3066,52,3066.0,0.0,10.37665475,
44540,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:04.143287+00:00,1775365984143287000,181694481059083,600,,,ETF,3068,52,3068.0,0.0,13.011549292,
44828,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:05.976449+00:00,1775365985976449000,181696314223958,600,,,ETF,3069,52,3072.5,-7.0,14.844714167,
44829,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:05.976651+00:00,1775365985976651000,181696314425708,600,,,ETF,3070,74,3072.5,-7.0,14.844915917,
44830,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:05.979091+00:00,1775365985979091000,181696316866208,600,,,ETF,3071,96,3072.5,-7.0,14.847356417,
44831,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:05.979257+00:00,1775365985979257000,181696317031833,600,,,ETF,3072,118,3072.5,-7.0,14.847522042,
44832,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:05.979370+00:00,1775365985979370000,181696317145083,600,,,ETF,3073,140,3072.5,-7.0,14.847635292,
44833,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:05.979466+00:00,1775365985979466000,181696317241583,600,,,ETF,3074,23,3072.5,-7.0,14.847731792,
45414,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:09.747425+00:00,1775365989747425000,181700085206875,600,,,ETF,3056,52,3056.0,0.0,18.615697084,
46423,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:16.301280+00:00,1775365996301280000,181706639073583,625,,,ETF,3039,52,3038.5,-1.0,25.169563792,
47287,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:22.051169+00:00,1775366002051169000,181712388973791,625,,,ETF,3034,52,3037.5,-7.0,30.919464,
47292,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:22.076311+00:00,1775366002076311000,181712414114875,625,,,ETF,3035,74,3037.5,-5.0,30.944605084,
47297,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:22.104524+00:00,1775366002104524000,181712442328500,625,,,ETF,3036,96,3037.5,-3.0,30.972818709,
47302,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:22.132260+00:00,1775366002132260000,181712470064125,625,,,ETF,3037,118,3037.5,-1.0,31.000554334,
47579,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:23.949438+00:00,1775366003949438000,181714287246000,625,,,ETF,3039,52,3039.0,0.0,32.817736209,
48445,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:29.783742+00:00,1775366009783742000,181720121560166,625,,,ETF,3042,52,3042.0,0.0,38.652050375,
48590,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:30.751866+00:00,1775366010751866000,181721089686083,625,,,A,1182,52,1184.0,-4.0,39.631379667,0.9150930058312388
48591,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:30.752004+00:00,1775366010752004000,181721089824375,625,,,A,1183,74,1184.0,-4.0,39.631517959,0.9150930058312388
48592,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:30.752099+00:00,1775366010752099000,181721089919166,625,,,A,1184,96,1184.0,-4.0,39.63161275,0.9150930058312388
48593,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:30.752215+00:00,1775366010752215000,181721090035000,625,,,A,1185,118,1184.0,-4.0,39.631728584,0.9150930058312388
48594,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:30.752351+00:00,1775366010752351000,181721090170958,625,,,A,1186,140,1184.0,-4.0,39.631864542,0.9150930058312388
48604,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:30.811161+00:00,1775366010811161000,181721148981208,625,,,ETF,3034,52,3033.0,-2.0,39.679471417,
48609,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:30.842564+00:00,1775366010842564000,181721180384416,625,,,ETF,3034,74,3033.5,-1.0,39.710874625,
48614,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:30.869478+00:00,1775366010869478000,181721207297916,625,,,ETF,3034,96,3034.0,0.0,39.737788125,
49035,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:33.706958+00:00,1775366013706958000,181724044783708,625,,,ETF,3028,52,3024.0,-8.0,42.575273917,
49040,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:33.736422+00:00,1775366013736422000,181724074246666,625,,,ETF,3027,74,3024.0,-6.0,42.604736875,
49045,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:33.769734+00:00,1775366013769734000,181724107558833,625,,,ETF,3026,96,3024.0,-4.0,42.638049042,
49050,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:33.798252+00:00,1775366013798252000,181724136077583,625,,,ETF,3025,118,3024.0,-2.0,42.666567792,
49055,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:33.828034+00:00,1775366013828034000,181724165859291,625,,,ETF,3024,140,3024.0,0.0,42.6963495,
49471,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:36.655102+00:00,1775366016655102000,181726992932750,625,,,ETF,3028,52,3032.5,-9.0,45.523422959,
49472,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:36.655317+00:00,1775366016655317000,181726993147833,625,,,ETF,3029,74,3032.5,-9.0,45.523638042,
49473,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:36.655455+00:00,1775366016655455000,181726993286583,625,,,ETF,3030,96,3032.5,-9.0,45.523776792,
49474,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:36.655586+00:00,1775366016655586000,181726993417083,625,,,ETF,3031,118,3032.5,-9.0,45.523907292,
49475,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:36.655712+00:00,1775366016655712000,181726993543000,625,,,ETF,3032,163,3032.5,-9.0,45.524033209,
49767,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:38.618051+00:00,1775366018618051000,181728955885708,625,,,ETF,3031,52,3034.0,-6.0,47.486375917,
49772,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:38.645303+00:00,1775366018645303000,181728983137416,625,,,ETF,3032,74,3034.0,-4.0,47.513627625,
49777,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:38.678918+00:00,1775366018678918000,181729016752958,625,,,ETF,3033,96,3034.0,-2.0,47.547243167,
49782,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:38.705054+00:00,1775366018705054000,181729042888500,625,,,ETF,3034,118,3034.0,0.0,47.573378709,
50923,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:46.430950+00:00,1775366026430950000,181736768798916,625,,,ETF,3040,52,3040.5,-1.0,55.299289125,
51356,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:49.204919+00:00,1775366029204919000,181739542772958,625,,,ETF,3051,52,3054.0,-6.0,58.073263167,
51361,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:49.229680+00:00,1775366029229680000,181739567534375,625,,,ETF,3052,74,3054.0,-4.0,58.098024584,
51366,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:49.252414+00:00,1775366029252414000,181739590267750,625,,,ETF,3053,96,3054.0,-2.0,58.120757959,
51371,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:49.277110+00:00,1775366029277110000,181739614964666,625,,,ETF,3053,118,3053.5,-1.0,58.145454875,
51376,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:49.299670+00:00,1775366029299670000,181739637524166,625,,,ETF,3053,14,3053.0,0.0,58.168014375,
51377,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:49.299769+00:00,1775366029299769000,181739637623041,625,,,ETF,3053,96,3053.0,0.0,58.16811325,
51941,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:53.082424+00:00,1775366033082424000,181743420284541,625,,,ETF,3044,52,3042.5,-3.0,61.95077475,
51946,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:53.115065+00:00,1775366033115065000,181743452926166,625,,,ETF,3043,74,3042.5,-1.0,61.983416375,
52088,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:54.023396+00:00,1775366034023396000,181744361259125,625,,,A,1182,52,1184.0,-4.0,62.902952709,0.9150930058312388
52089,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:54.023500+00:00,1775366034023500000,181744361362625,625,,,A,1183,74,1184.0,-4.0,62.903056209,0.9150930058312388
52090,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:54.023588+00:00,1775366034023588000,181744361450958,625,,,A,1184,96,1184.0,-4.0,62.903144542,0.9150930058312388
52091,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:54.023674+00:00,1775366034023674000,181744361537208,625,,,A,1185,118,1184.0,-4.0,62.903230792,0.9150930058312388
52092,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:54.023758+00:00,1775366034023758000,181744361620916,625,,,A,1186,163,1184.0,-4.0,62.9033145,0.9150930058312388
52526,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:56.888561+00:00,1775366036888561000,181747226429000,625,,,A,1178,52,1177.5,-1.0,65.768122584,0.9150930058312388
52527,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:13:56.888666+00:00,1775366036888666000,181747226534166,625,,,A,1177,74,1177.5,-1.0,65.76822775,0.9150930058312388
53252,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:01.773671+00:00,1775366041773671000,181752111548250,625,,,ETF,3019,52,3017.5,-3.0,70.642038459,
53257,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:01.801167+00:00,1775366041801167000,181752139043750,625,,,ETF,3018,74,3017.5,-1.0,70.669533959,
53685,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:04.697110+00:00,1775366044697110000,181755034992833,625,,,ETF,3015,52,3016.0,-2.0,73.565483042,
53690,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:04.723089+00:00,1775366044723089000,181755060971041,625,,,ETF,3016,74,3016.0,0.0,73.59146125,
54119,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:07.578290+00:00,1775366047578290000,181757916177625,625,,,ETF,3017,52,3017.0,0.0,76.446667834,
54408,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:09.511803+00:00,1775366049511803000,181759849693541,625,,,ETF,3028,52,3028.5,-1.0,78.38018375,
54985,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:13.490522+00:00,1775366053490522000,181763828420166,625,,,ETF,3037,52,3038.0,-2.0,82.358910375,
54990,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:13.520289+00:00,1775366053520289000,181763858187125,625,,,ETF,3038,74,3038.0,0.0,82.388677334,
55134,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:14.475727+00:00,1775366054475727000,181764813626791,625,,,ETF,3037,52,3036.5,-1.0,83.344117,
55139,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:14.497982+00:00,1775366054497982000,181764835881791,625,,,ETF,3037,44,3037.0,0.0,83.366372,
55423,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:16.438082+00:00,1775366056438082000,181766775985583,625,,,ETF,3025,52,3023.5,-3.0,85.306475792,
55424,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:16.438227+00:00,1775366056438227000,181766776130625,625,,,ETF,3024,74,3023.5,-3.0,85.306620834,
55425,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:16.438326+00:00,1775366056438326000,181766776229875,625,,,ETF,3023,96,3023.5,-3.0,85.306720084,
55426,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:16.438416+00:00,1775366056438416000,181766776320041,625,,,ETF,3022,118,3023.5,-3.0,85.30681025,
55575,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:17.451787+00:00,1775366057451787000,181767789692083,625,,,ETF,3025,52,3024.0,-2.0,86.320182292,
55580,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:17.478591+00:00,1775366057478591000,181767816496958,625,,,ETF,3024,74,3024.0,0.0,86.346987167,
55722,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:14:18.446798+00:00,1775366058446798000,181768784705125,625,,,ETF,3025,96,3027.0,-4.0,87.315195334,
